,DEPT,TVD,Incl,Azim Grid,Azim True,VSEC,AHD,NS,EW,DLS,Northing,Easting,Well
5897,2705.4048,1924.50106,36.00470588,168.6411765,170.4611765,1560.315882,1589.962941,-1564.817647,112.5529412,0.410588235,5155976.048,691931.9729,Hebron 9301
5898,2705.5572,1924.62435,36.00475936,168.6400535,170.4600535,1560.404813,1590.052406,-1564.905348,112.5705882,0.407754011,5155975.96,691931.9906,Hebron 9301
5899,2705.7096,1924.74764,36.00481283,168.6389305,170.4589305,1560.493743,1590.141872,-1564.993048,112.5882353,0.404919786,5155975.872,691932.0082,Hebron 9301
5900,2705.862,1924.87092,36.00486631,168.6378075,170.4578075,1560.582674,1590.231337,-1565.080749,112.6058824,0.402085561,5155975.784,691932.0259,Hebron 9301
5901,2706.0144,1924.99421,36.00491979,168.6366845,170.4566845,1560.671604,1590.320802,-1565.168449,112.6235294,0.399251337,5155975.697,691932.0435,Hebron 9301
5902,2706.1668,1925.1175,36.00497326,168.6355615,170.4555615,1560.760535,1590.410267,-1565.25615,112.6411765,0.396417112,5155975.609,691932.0612,Hebron 9301
5903,2706.3192,1925.24078,36.00502674,168.6344385,170.4544385,1560.849465,1590.499733,-1565.34385,112.6588235,0.393582888,5155975.521,691932.0788,Hebron 9301
5904,2706.4716,1925.36407,36.00508021,168.6333155,170.4533155,1560.938396,1590.589198,-1565.431551,112.6764706,0.390748663,5155975.433,691932.0965,Hebron 9301
5905,2706.624,1925.48736,36.00513369,168.6321925,170.4521925,1561.027326,1590.678663,-1565.519251,112.6941176,0.387914439,5155975.346,691932.1141,Hebron 9301
5906,2706.7764,1925.61064,36.00518717,168.6310695,170.4510695,1561.116257,1590.768128,-1565.606952,112.7117647,0.385080214,5155975.258,691932.1318,Hebron 9301
5907,2706.9288,1925.73393,36.00524064,168.6299465,170.4499465,1561.205187,1590.857594,-1565.694652,112.7294118,0.382245989,5155975.17,691932.1494,Hebron 9301
5908,2707.0812,1925.85722,36.00529412,168.6288235,170.4488235,1561.294118,1590.947059,-1565.782353,112.7470588,0.379411765,5155975.082,691932.1671,Hebron 9301
5909,2707.2336,1925.9805,36.00534759,168.6277005,170.4477005,1561.383048,1591.036524,-1565.870053,112.7647059,0.37657754,5155974.995,691932.1847,Hebron 9301
5910,2707.386,1926.10379,36.00540107,168.6265775,170.4465775,1561.471979,1591.125989,-1565.957754,112.7823529,0.373743316,5155974.907,691932.2024,Hebron 9301
5911,2707.5384,1926.22707,36.00545455,168.6254545,170.4454545,1561.560909,1591.215455,-1566.045455,112.8,0.370909091,5155974.819,691932.22,Hebron 9301
5912,2707.6908,1926.35036,36.00550802,168.6243316,170.4443316,1561.64984,1591.30492,-1566.133155,112.8176471,0.368074866,5155974.731,691932.2376,Hebron 9301
5913,2707.8432,1926.47364,36.0055615,168.6232086,170.4432086,1561.73877,1591.394385,-1566.220856,112.8352941,0.365240642,5155974.644,691932.2553,Hebron 9301
5914,2707.9956,1926.59693,36.00561497,168.6220856,170.4420856,1561.827701,1591.48385,-1566.308556,112.8529412,0.362406417,5155974.556,691932.2729,Hebron 9301
5915,2708.148,1926.72022,36.00566845,168.6209626,170.4409626,1561.916631,1591.573316,-1566.396257,112.8705882,0.359572193,5155974.468,691932.2906,Hebron 9301
5916,2708.3004,1926.8435,36.00572193,168.6198396,170.4398396,1562.005561,1591.662781,-1566.483957,112.8882353,0.356737968,5155974.38,691932.3082,Hebron 9301
5917,2708.4528,1926.96679,36.0057754,168.6187166,170.4387166,1562.094492,1591.752246,-1566.571658,112.9058824,0.353903743,5155974.293,691932.3259,Hebron 9301
5918,2708.6052,1927.09007,36.00582888,168.6175936,170.4375936,1562.183422,1591.841711,-1566.659358,112.9235294,0.351069519,5155974.205,691932.3435,Hebron 9301
5919,2708.7576,1927.21336,36.00588235,168.6164706,170.4364706,1562.272353,1591.931176,-1566.747059,112.9411765,0.348235294,5155974.117,691932.3612,Hebron 9301
5920,2708.91,1927.33664,36.00593583,168.6153476,170.4353476,1562.361283,1592.020642,-1566.834759,112.9588235,0.34540107,5155974.029,691932.3788,Hebron 9301
5921,2709.0624,1927.45993,36.0059893,168.6142246,170.4342246,1562.450214,1592.110107,-1566.92246,112.9764706,0.342566845,5155973.942,691932.3965,Hebron 9301
5922,2709.2148,1927.58321,36.00604278,168.6131016,170.4331016,1562.539144,1592.199572,-1567.01016,112.9941176,0.33973262,5155973.854,691932.4141,Hebron 9301
5923,2709.3672,1927.7065,36.00609626,168.6119786,170.4319786,1562.628075,1592.289037,-1567.097861,113.0117647,0.336898396,5155973.766,691932.4318,Hebron 9301
5924,2709.5196,1927.82978,36.00614973,168.6108556,170.4308556,1562.717005,1592.378503,-1567.185561,113.0294118,0.334064171,5155973.678,691932.4494,Hebron 9301
5925,2709.672,1927.95307,36.00620321,168.6097326,170.4297326,1562.805936,1592.467968,-1567.273262,113.0470588,0.331229947,5155973.591,691932.4671,Hebron 9301
5926,2709.8244,1928.07635,36.00625668,168.6086096,170.4286096,1562.894866,1592.557433,-1567.360963,113.0647059,0.328395722,5155973.503,691932.4847,Hebron 9301
5927,2709.9768,1928.19964,36.00631016,168.6074866,170.4274866,1562.983797,1592.646898,-1567.448663,113.0823529,0.325561497,5155973.415,691932.5024,Hebron 9301
5928,2710.1292,1928.32292,36.00636364,168.6063636,170.4263636,1563.072727,1592.736364,-1567.536364,113.1,0.322727273,5155973.327,691932.52,Hebron 9301
5929,2710.2816,1928.4462,36.00641711,168.6052406,170.4252406,1563.161658,1592.825829,-1567.624064,113.1176471,0.319893048,5155973.24,691932.5376,Hebron 9301
5930,2710.434,1928.56949,36.00647059,168.6041176,170.4241176,1563.250588,1592.915294,-1567.711765,113.1352941,0.317058824,5155973.152,691932.5553,Hebron 9301
5931,2710.5864,1928.69277,36.00652406,168.6029947,170.4229947,1563.339519,1593.004759,-1567.799465,113.1529412,0.314224599,5155973.064,691932.5729,Hebron 9301
5932,2710.7388,1928.81606,36.00657754,168.6018717,170.4218717,1563.428449,1593.094225,-1567.887166,113.1705882,0.311390374,5155972.976,691932.5906,Hebron 9301
5933,2711.0436,1929.06262,36.00663102,168.6007487,170.4207487,1563.51738,1593.18369,-1567.974866,113.1882353,0.30855615,5155972.889,691932.6082,Hebron 9301
5934,2711.196,1929.18591,36.00668449,168.5996257,170.4196257,1563.60631,1593.273155,-1568.062567,113.2058824,0.305721925,5155972.801,691932.6259,Hebron 9301
5935,2711.3484,1929.30919,36.00673797,168.5985027,170.4185027,1563.695241,1593.36262,-1568.150267,113.2235294,0.302887701,5155972.713,691932.6435,Hebron 9301
5936,2711.5008,1929.43248,36.00679144,168.5973797,170.4173797,1563.784171,1593.452086,-1568.237968,113.2411765,0.300053476,5155972.625,691932.6612,Hebron 9301
5937,2711.6532,1929.55576,36.00684492,168.5962567,170.4162567,1563.873102,1593.541551,-1568.325668,113.2588235,0.297219251,5155972.537,691932.6788,Hebron 9301
5938,2711.8056,1929.67904,36.0068984,168.5951337,170.4151337,1563.962032,1593.631016,-1568.413369,113.2764706,0.294385027,5155972.45,691932.6965,Hebron 9301
5939,2711.958,1929.80233,36.00695187,168.5940107,170.4140107,1564.050963,1593.720481,-1568.50107,113.2941176,0.291550802,5155972.362,691932.7141,Hebron 9301
5940,2712.1104,1929.92561,36.00700535,168.5928877,170.4128877,1564.139893,1593.809947,-1568.58877,113.3117647,0.288716578,5155972.274,691932.7318,Hebron 9301
5941,2712.2628,1930.04889,36.00705882,168.5917647,170.4117647,1564.228824,1593.899412,-1568.676471,113.3294118,0.285882353,5155972.186,691932.7494,Hebron 9301
5942,2712.4152,1930.17218,36.0071123,168.5906417,170.4106417,1564.317754,1593.988877,-1568.764171,113.3470588,0.283048128,5155972.099,691932.7671,Hebron 9301
5943,2712.5676,1930.29546,36.00716578,168.5895187,170.4095187,1564.406684,1594.078342,-1568.851872,113.3647059,0.280213904,5155972.011,691932.7847,Hebron 9301
5944,2712.72,1930.41874,36.00721925,168.5883957,170.4083957,1564.495615,1594.167807,-1568.939572,113.3823529,0.277379679,5155971.923,691932.8024,Hebron 9301
5945,2712.8724,1930.54202,36.00727273,168.5872727,170.4072727,1564.584545,1594.257273,-1569.027273,113.4,0.274545455,5155971.835,691932.82,Hebron 9301
5946,2713.0248,1930.66531,36.0073262,168.5861497,170.4061497,1564.673476,1594.346738,-1569.114973,113.4176471,0.27171123,5155971.748,691932.8376,Hebron 9301
5947,2713.1772,1930.78859,36.00737968,168.5850267,170.4050267,1564.762406,1594.436203,-1569.202674,113.4352941,0.268877005,5155971.66,691932.8553,Hebron 9301
5948,2713.3296,1930.91187,36.00743316,168.5839037,170.4039037,1564.851337,1594.525668,-1569.290374,113.4529412,0.266042781,5155971.572,691932.8729,Hebron 9301
5949,2713.482,1931.03516,36.00748663,168.5827807,170.4027807,1564.940267,1594.615134,-1569.378075,113.4705882,0.263208556,5155971.484,691932.8906,Hebron 9301
5950,2713.6344,1931.15844,36.00754011,168.5816578,170.4016578,1565.029198,1594.704599,-1569.465775,113.4882353,0.260374332,5155971.397,691932.9082,Hebron 9301
5951,2713.7868,1931.28172,36.00759358,168.5805348,170.4005348,1565.118128,1594.794064,-1569.553476,113.5058824,0.257540107,5155971.309,691932.9259,Hebron 9301
5952,2713.9392,1931.405,36.00764706,168.5794118,170.3994118,1565.207059,1594.883529,-1569.641176,113.5235294,0.254705882,5155971.221,691932.9435,Hebron 9301
5953,2714.0916,1931.52829,36.00770053,168.5782888,170.3982888,1565.295989,1594.972995,-1569.728877,113.5411765,0.251871658,5155971.133,691932.9612,Hebron 9301
5954,2714.244,1931.65157,36.00775401,168.5771658,170.3971658,1565.38492,1595.06246,-1569.816578,113.5588235,0.249037433,5155971.046,691932.9788,Hebron 9301
5955,2714.3964,1931.77485,36.00780749,168.5760428,170.3960428,1565.47385,1595.151925,-1569.904278,113.5764706,0.246203209,5155970.958,691932.9965,Hebron 9301
5956,2714.5488,1931.89813,36.00786096,168.5749198,170.3949198,1565.562781,1595.24139,-1569.991979,113.5941176,0.243368984,5155970.87,691933.0141,Hebron 9301
5957,2714.7012,1932.02141,36.00791444,168.5737968,170.3937968,1565.651711,1595.330856,-1570.079679,113.6117647,0.240534759,5155970.782,691933.0318,Hebron 9301
5958,2714.8536,1932.14469,36.00796791,168.5726738,170.3926738,1565.740642,1595.420321,-1570.16738,113.6294118,0.237700535,5155970.695,691933.0494,Hebron 9301
5959,2715.006,1932.26798,36.00802139,168.5715508,170.3915508,1565.829572,1595.509786,-1570.25508,113.6470588,0.23486631,5155970.607,691933.0671,Hebron 9301
5960,2715.1584,1932.39126,36.00807487,168.5704278,170.3904278,1565.918503,1595.599251,-1570.342781,113.6647059,0.232032086,5155970.519,691933.0847,Hebron 9301
5961,2715.3108,1932.51454,36.00812834,168.5693048,170.3893048,1566.007433,1595.688717,-1570.430481,113.6823529,0.229197861,5155970.431,691933.1024,Hebron 9301
5962,2715.4632,1932.63782,36.00818182,168.5681818,170.3881818,1566.096364,1595.778182,-1570.518182,113.7,0.226363636,5155970.344,691933.12,Hebron 9301
5963,2715.6156,1932.7611,36.00823529,168.5670588,170.3870588,1566.185294,1595.867647,-1570.605882,113.7176471,0.223529412,5155970.256,691933.1376,Hebron 9301
5964,2715.768,1932.88438,36.00828877,168.5659358,170.3859358,1566.274225,1595.957112,-1570.693583,113.7352941,0.220695187,5155970.168,691933.1553,Hebron 9301
5965,2715.9204,1933.00767,36.00834225,168.5648128,170.3848128,1566.363155,1596.046578,-1570.781283,113.7529412,0.217860963,5155970.08,691933.1729,Hebron 9301
5966,2716.0728,1933.13095,36.00839572,168.5636898,170.3836898,1566.452086,1596.136043,-1570.868984,113.7705882,0.215026738,5155969.993,691933.1906,Hebron 9301
5967,2716.2252,1933.25423,36.0084492,168.5625668,170.3825668,1566.541016,1596.225508,-1570.956684,113.7882353,0.212192513,5155969.905,691933.2082,Hebron 9301
5968,2716.3776,1933.37751,36.00850267,168.5614439,170.3814439,1566.629947,1596.314973,-1571.044385,113.8058824,0.209358289,5155969.817,691933.2259,Hebron 9301
5969,2716.53,1933.50079,36.00855615,168.5603209,170.3803209,1566.718877,1596.404439,-1571.132086,113.8235294,0.206524064,5155969.729,691933.2435,Hebron 9301
5970,2716.6824,1933.62407,36.00860963,168.5591979,170.3791979,1566.807807,1596.493904,-1571.219786,113.8411765,0.20368984,5155969.642,691933.2612,Hebron 9301
5971,2716.8348,1933.74735,36.0086631,168.5580749,170.3780749,1566.896738,1596.583369,-1571.307487,113.8588235,0.200855615,5155969.554,691933.2788,Hebron 9301
5972,2716.9872,1933.87063,36.00871658,168.5569519,170.3769519,1566.985668,1596.672834,-1571.395187,113.8764706,0.19802139,5155969.466,691933.2965,Hebron 9301
5973,2717.1396,1933.99391,36.00877005,168.5558289,170.3758289,1567.074599,1596.762299,-1571.482888,113.8941176,0.195187166,5155969.378,691933.3141,Hebron 9301
5974,2717.292,1934.11719,36.00882353,168.5547059,170.3747059,1567.163529,1596.851765,-1571.570588,113.9117647,0.192352941,5155969.291,691933.3318,Hebron 9301
5975,2717.4444,1934.24047,36.00887701,168.5535829,170.3735829,1567.25246,1596.94123,-1571.658289,113.9294118,0.189518717,5155969.203,691933.3494,Hebron 9301
5976,2717.5968,1934.36375,36.00893048,168.5524599,170.3724599,1567.34139,1597.030695,-1571.745989,113.9470588,0.186684492,5155969.115,691933.3671,Hebron 9301
5977,2717.7492,1934.48703,36.00898396,168.5513369,170.3713369,1567.430321,1597.12016,-1571.83369,113.9647059,0.183850267,5155969.027,691933.3847,Hebron 9301
5978,2717.9016,1934.61031,36.00903743,168.5502139,170.3702139,1567.519251,1597.209626,-1571.92139,113.9823529,0.181016043,5155968.94,691933.4024,Hebron 9301
5979,2718.054,1934.73359,36.00909091,168.5490909,170.3690909,1567.608182,1597.299091,-1572.009091,114.0,0.178181818,5155968.852,691933.42,Hebron 9301
5980,2718.2064,1934.85687,36.00914439,168.5479679,170.3679679,1567.697112,1597.388556,-1572.096791,114.0176471,0.175347594,5155968.764,691933.4376,Hebron 9301
5981,2718.3588,1934.98015,36.00919786,168.5468449,170.3668449,1567.786043,1597.478021,-1572.184492,114.0352941,0.172513369,5155968.676,691933.4553,Hebron 9301
5982,2718.5112,1935.10343,36.00925134,168.5457219,170.3657219,1567.874973,1597.567487,-1572.272193,114.0529412,0.169679144,5155968.589,691933.4729,Hebron 9301
5983,2718.6636,1935.22671,36.00930481,168.5445989,170.3645989,1567.963904,1597.656952,-1572.359893,114.0705882,0.16684492,5155968.501,691933.4906,Hebron 9301
5984,2718.816,1935.34999,36.00935829,168.5434759,170.3634759,1568.052834,1597.746417,-1572.447594,114.0882353,0.164010695,5155968.413,691933.5082,Hebron 9301
5985,2718.9684,1935.47327,36.00941176,168.5423529,170.3623529,1568.141765,1597.835882,-1572.535294,114.1058824,0.161176471,5155968.325,691933.5259,Hebron 9301
5986,2719.1208,1935.59655,36.00946524,168.5412299,170.3612299,1568.230695,1597.925348,-1572.622995,114.1235294,0.158342246,5155968.238,691933.5435,Hebron 9301
5987,2719.2732,1935.71983,36.00951872,168.540107,170.360107,1568.319626,1598.014813,-1572.710695,114.1411765,0.155508021,5155968.15,691933.5612,Hebron 9301
5988,2719.4256,1935.84311,36.00957219,168.538984,170.358984,1568.408556,1598.104278,-1572.798396,114.1588235,0.152673797,5155968.062,691933.5788,Hebron 9301
5989,2719.578,1935.96639,36.00962567,168.537861,170.357861,1568.497487,1598.193743,-1572.886096,114.1764706,0.149839572,5155967.974,691933.5965,Hebron 9301
5990,2719.7304,1936.08967,36.00967914,168.536738,170.356738,1568.586417,1598.283209,-1572.973797,114.1941176,0.147005348,5155967.887,691933.6141,Hebron 9301
5991,2719.8828,1936.21295,36.00973262,168.535615,170.355615,1568.675348,1598.372674,-1573.061497,114.2117647,0.144171123,5155967.799,691933.6318,Hebron 9301
5992,2720.0352,1936.33623,36.0097861,168.534492,170.354492,1568.764278,1598.462139,-1573.149198,114.2294118,0.141336898,5155967.711,691933.6494,Hebron 9301
5993,2720.1876,1936.4595,36.00983957,168.533369,170.353369,1568.853209,1598.551604,-1573.236898,114.2470588,0.138502674,5155967.623,691933.6671,Hebron 9301
5994,2720.34,1936.58278,36.00989305,168.532246,170.352246,1568.942139,1598.64107,-1573.324599,114.2647059,0.135668449,5155967.536,691933.6847,Hebron 9301
5995,2720.4924,1936.70606,36.00994652,168.531123,170.351123,1569.03107,1598.730535,-1573.412299,114.2823529,0.132834225,5155967.448,691933.7024,Hebron 9301
5996,2720.59,1936.79,36.01,168.53,170.35,1569.12,1598.82,-1573.5,114.3,0.13,5155967.36,691933.72,Hebron 9301
5997,2720.6448,1936.82934,36.01010695,168.527861,170.347861,1569.208663,1598.909251,-1573.587433,114.3180749,0.130641711,5155967.273,691933.738,Hebron 9301
5998,2720.7972,1936.95262,36.0102139,168.5257219,170.3457219,1569.297326,1598.998503,-1573.674866,114.3361497,0.131283422,5155967.185,691933.756,Hebron 9301
5999,2720.9496,1937.0759,36.01032086,168.5235829,170.3435829,1569.385989,1599.087754,-1573.762299,114.3542246,0.131925134,5155967.098,691933.7741,Hebron 9301
6000,2721.102,1937.19917,36.01042781,168.5214439,170.3414439,1569.474652,1599.177005,-1573.849733,114.3722995,0.132566845,5155967.01,691933.7921,Hebron 9301
6001,2721.2544,1937.32245,36.01053476,168.5193048,170.3393048,1569.563316,1599.266257,-1573.937166,114.3903743,0.133208556,5155966.923,691933.8101,Hebron 9301
6002,2721.4068,1937.44573,36.01064171,168.5171658,170.3371658,1569.651979,1599.355508,-1574.024599,114.4084492,0.133850267,5155966.836,691933.8281,Hebron 9301
6003,2721.5592,1937.56901,36.01074866,168.5150267,170.3350267,1569.740642,1599.444759,-1574.112032,114.4265241,0.134491979,5155966.748,691933.8461,Hebron 9301
6004,2721.7116,1937.69229,36.01085561,168.5128877,170.3328877,1569.829305,1599.534011,-1574.199465,114.4445989,0.13513369,5155966.661,691933.8642,Hebron 9301
6005,2721.864,1937.81556,36.01096257,168.5107487,170.3307487,1569.917968,1599.623262,-1574.286898,114.4626738,0.135775401,5155966.574,691933.8822,Hebron 9301
6006,2722.0164,1937.93884,36.01106952,168.5086096,170.3286096,1570.006631,1599.712513,-1574.374332,114.4807487,0.136417112,5155966.486,691933.9002,Hebron 9301
6007,2722.1688,1938.06212,36.01117647,168.5064706,170.3264706,1570.095294,1599.801765,-1574.461765,114.4988235,0.137058824,5155966.399,691933.9182,Hebron 9301
6008,2722.3212,1938.18539,36.01128342,168.5043316,170.3243316,1570.183957,1599.891016,-1574.549198,114.5168984,0.137700535,5155966.311,691933.9363,Hebron 9301
6009,2722.4736,1938.30867,36.01139037,168.5021925,170.3221925,1570.27262,1599.980267,-1574.636631,114.5349733,0.138342246,5155966.224,691933.9543,Hebron 9301
6010,2722.626,1938.43195,36.01149733,168.5000535,170.3200535,1570.361283,1600.069519,-1574.724064,114.5530481,0.138983957,5155966.137,691933.9723,Hebron 9301
6011,2722.7784,1938.55522,36.01160428,168.4979144,170.3179144,1570.449947,1600.15877,-1574.811497,114.571123,0.139625668,5155966.049,691933.9903,Hebron 9301
6012,2722.9308,1938.6785,36.01171123,168.4957754,170.3157754,1570.53861,1600.248021,-1574.89893,114.5891979,0.14026738,5155965.962,691934.0083,Hebron 9301
6013,2723.0832,1938.80178,36.01181818,168.4936364,170.3136364,1570.627273,1600.337273,-1574.986364,114.6072727,0.140909091,5155965.875,691934.0264,Hebron 9301
6014,2723.2356,1938.92505,36.01192513,168.4914973,170.3114973,1570.715936,1600.426524,-1575.073797,114.6253476,0.141550802,5155965.787,691934.0444,Hebron 9301
6015,2723.388,1939.04833,36.01203209,168.4893583,170.3093583,1570.804599,1600.515775,-1575.16123,114.6434225,0.142192513,5155965.7,691934.0624,Hebron 9301
6016,2723.5404,1939.1716,36.01213904,168.4872193,170.3072193,1570.893262,1600.605027,-1575.248663,114.6614973,0.142834225,5155965.612,691934.0804,Hebron 9301
